"","source","target","weight"
"80802","win","war",1
"80803","man","get",1
"80804","food","prepar",1
"80805","prepar","garbag",1
"80806","garbag","cold",1
"80807","strength","strength",1
"80808","contriv","good",1
"80809","food","fair",1
"80810","treatment","abil",1
"80811","abil","make",1
"80812","life","get",1
"80813","get","mean",1
"80814","mean","support",1
"80815","good","hitt",1
"80816","get","unbias",1
"80817","treatment","offic",1
"80818","offic","commiss",1
"80819","offic","continu",1
"80820","non-comm","soldier",1
"80821","man","work",1
"80822","man","food",1
"80823","get","prepar",1
"80824","garbag","meal",1
"80825","time","armi",1
"80826","contriv","food",1
"80827","good","fair",1
"80828","food","treatment",1
"80829","fair","abil",1
"80830","make","pleasur",1
"80831","part","countri",1
"80832","countri","get",1
"80833","get","treatment",1
"80834","unbias","offic",1
"80835","offic","offic",1
"80836","commiss","continu",1
"80837","continu","friction",1
"80838","friction","non-comm",1
"80839","group","offic",1
"80840","work","benefit",1
"80841","benefit","war",1
"80842","war","man",1
"80843","food","garbag",1
"80844","prepar","cold",1
"80845","time","support",1
"80846","support","strength",1
"80847","strength","good",1
"80848","good","treatment",1
"80849","treatment","make",1
"80850","part","life",1
"80851","life","mean",1
"80852","get","support",1
"80853","bu","situat",2
"80854","pertain","question",2
"80855","boi","send",2
"80856","hard","get",2
"80857","situat","fair",2
"80858","opinion","camp",2
"80859","question","ideal",2
"80860","ideal","peopl",2
"80861","bu","fair",2
"80862","northern","boi",1
"80863","south","pertain",1
"80864","stick","gather",1
"80865","gather","bu",1
"80866","fair","circumst",1
"80867","camp","northern",1
"80868","northern","send",1
"80869","just","south",1
"80870","fair","cirumst",1
"80871","get","south",1
"80872","gather","situat",1
"80873","camp","boi",1
"80874","get","just",1
"80875","south","question",1
"80876","cirumst","think",1
"80877","armi","work",1
"80878","differ","outlook",1
"80879","marri","life",1
"80880","littl","slow",1
"80881","like","armi",1
"80882","outlook","life",1
"80883","armi","settle",1
"80884","year","marri",1
"80885","life","fellow",1
"80886","like","see",1
"80887","see","thing",1
"80888","like","work",1
"80889","work","think",1
"80890","think","give",1
"80891","give","differ",1
"80892","differ","life",1
"80893","year","life",1
"80894","marri","fellow",1
"80895","fellow","littl",1
"80896","slow","thing",1
"80897","armi","think",1
"80898","give","outlook",1
"80899","hard","ajust",1
"80900","ajust","armi",1
"80901","settle","year",1
"80902","fellow","slow",1
"80903","littl","thing",1
"80904","thing","like",1
"80905","like","thing",1
"80906","good","questionnair",1
"80907","mani","thing",1
"80908","good","come",1
"80909","express","feel",1
"80910","feel","mani",1
"80911","lot","good",1
"80912","questionnair","allow",1
"80913","allow","express",1
"80914","feel","thing",1
"80915","thing","hope",1
"80916","lot","come",1
"80917","good","allow",1
"80918","express","mani",1
"80919","mani","hope",1
"80920","credit","thing",2
"80921","fair","answer",2
"80922","answer","question",2
"80923","get","idea",2
"80924","idea","credit",2
"80925","thing","peopl",2
"80926","try","fair",2
"80927","question","hope",2
"80928","hope","get",2
"80929","idea","thing",2
"80930","credit","peopl",2
"80931","fair","question",2
"80932","peopl","see",2
"80933","get","credit",1
"80934","white","man",2
"80935","negro","unit",2
"80936","negro","man",1
"80937","combat","zone",1
"80938","white","unit",1
"80939","man","negro",1
"80940","man","learn",1
"80941","learn","know",1
"80942","know","wai",1
"80943","unit","white",1
"80944","unit","fight",1
"80945","need","associ",1
"80946","white","negro",1
"80947","man","man",1
"80948","negro","learn",1
"80949","plan","negro",1
"80950","negro","white",1
"80951","unit","unit",1
"80952","white","fight",1
"80953","man","know",1
"80954","learn","wai",1
"80955","zone","wai",1
"80956","plan","unit",1
"80957","serial","numb",1
"80958","think","questionnair",1
"80959","questionnair","serial",1
"80960","questionnair","numb",1
"80961","numb","name",1
"80962","littl","time",1
"80963","good","time",1
"80964","time","stai",1
"80965","give","soldier",1
"80966","soldier","brake",1
"80967","place","fun",1
"80968","soldier","stock",1
"80969","hear","cattl",1
"80970","littl","stai",1
"80971","soldier","town",1
"80972","stock","hear",1
"80973","cattl","shove",1
"80974","soldier","littl",1
"80975","time","soldier",1
"80976","town","idea",1
"80977","idea","want",1
"80978","give","brake",1
"80979","mani","place",1
"80980","fix","unit",2
"80981","combat","outfit",1
"80982","old","stori",1
"80983","armi","travel",1
"80984","dai","walk",1
"80985","question","fair",1
"80986","fair","plain",1
"80987","on","understand",1
"80988","give","concern",1
"80989","concern","chanc",1
"80990","chanc","express",1
"80991","view","comment",1
"80992","unit","old",1
"80993","unit","averag",1
"80994","mile","dai",1
"80995","walk","seem",1
"80996","understand","give",1
"80997","express","view",1
"80998","comment","combat",1
"80999","outfit","suppos",1
"81000","fix","old",1
"81001","unit","stori",1
"81002","stori","armi",1
"81003","travel","stomach",1
"81004","stomach","lot",1
"81005","fix","averag",1
"81006","mile","walk",1
"81007","dai","seem",1
"81008","question","plain",1
"81009","plain","on",1
"81010","give","chanc",1
"81011","concern","express",1
"81012","comment","outfit",1
"81013","combat","suppos",1
"81014","suppos","fix",1
"81015","fix","stori",1
"81016","old","armi",1
"81017","stori","travel",1
"81018","armi","stomach",1
"81019","lot","fix",1
"81020","averag","mile",1
"81021","train","much",1
"81022","white","soldier",3
"81023","feel","prejudic",1
"81024","ill","feel",1
"81025","white","man",1
"81026","negro","white",1
"81027","disgrac","ignor",1
"81028","soldier","feel",1
"81029","life","dai",1
"81030","north","feel",1
"81031","feel","mad",1
"81032","mad","ill",1
"81033","thing","white",1
"81034","hurt","self",1
"81035","give","life",1
"81036","negro","soldier",1
"81037","ignor","white",1
"81038","white","feel",1
"81039","soldier","prejudic",1
"81040","prejudic","negro",1
"81041","dai","battlefield",1
"81042","mad","feel",1
"81043","feel","white",1
"81044","soldier","south",1
"81045","thing","man",1
"81046","man","realiz",1
"81047","realiz","time",1
"81048","expect","give",1
"81049","comment","negro",1
"81050","soldier","follow",1
"81051","follow","disgrac",1
"81052","ignor","soldier",1
"81053","white","prejudic",1
"81054","feel","negro",1
"81055","negro","fight",1
"81056","fight","caus",1
"81057","save","life",1
"81058","battlefield","north",1
"81059","north","mad",1
"81060","feel","ill",1
"81061","ill","white",1
"81062","feel","soldier",1
"81063","white","south",1
"81064","white","realiz",1
"81065","self","ignor",1
"81066","countri","expect",1
"81067","good","question",1
"81068","fair","deal",1
"81069","war","todai",1
"81070","race","problem",1
"81071","get","fair",1
"81072","negro","get",1
"81073","get","deal",1
"81074","deal","war",1
"81075","todai","order",1
"81076","success","war",1
"81077","world","whole",1
"81078","whole","pull",1
"81079","fair","war",1
"81080","deal","todai",1
"81081","war","order",1
"81082","problem","solv",1
"81083","racial","problem",1
"81084","problem","particulon",1
"81085","southern","camp",1
"81086","provid","good",1
"81087","good","recreat",1
"81088","recreat","facil",1
"81089","negro","offic",1
"81090","armi","look",1
"81091","racial","particulon",1
"81092","provid","recreat",1
"81093","good","facil",1
"81094","look","racial",1
"81095","particulon","southern",1
"81096","provid","facil",1
"81097","facil","negro",1
"81098","look","problem",1
"81099","problem","southern",1
"81100","particulon","camp",1
"81101","recreat","negro",1
"81102","take","part",1
"81103","folk","suffer",1
"81104","whole","thing",1
"81105","nut","shell",1
"81106","import","thing",1
"81107","ten","command",1
"81108","let","get",1
"81109","radiant","glow",1
"81110","treat","human",1
"81111","slave","anim",1
"81112","part","differ",1
"81113","differ","life",1
"81114","flag","countri",1
"81115","forget","teach",1
"81116","thing","life",1
"81117","make","possibl",1
"81118","live","carri",1
"81119","man","woman",1
"81120","command","last",1
"81121","countri","glisten",1
"81122","glow","love",1
"81123","take","differ",1
"81124","life","give",1
"81125","give","flag",1
"81126","thing","nut",1
"81127","teach","throw",1
"81128","import","life",1
"81129","get","make",1
"81130","carri","man",1
"81131","woman","land",1
"81132","ten","last",1
"81133","last","forget",1
"81134","whole","punish",1
"81135","punish","let",1
"81136","disciplin","countri",1
"81137","glisten","radiant",1
"81138","radiant","love",1
"81139","human","slave",1
"81140","part","life",1
"81141","suffer","whole",1
"81142","whole","nut",1
"81143","thing","shell",1
"81144","throw","import",1
"81145","possibl","live",1
"81146","punish","get",1
"81147","glisten","glow",1
"81148","love","love",1
"81149","time","come",2
"81150","mani","thing",1
"81151","race","war",1
"81152","negro","dai",1
"81153","sabotag","factori",1
"81154","come","mani",1
"81155","countri","happen",1
"81156","call","war",1
"81157","war","freedom",1
"81158","freedom","speech",1
"81159","speech","wai",1
"81160","wai","life",1
"81161","race","domin",1
"81162","bibl","sai",1
"81163","sai","last",1
"81164","last","look",1
"81165","dai","come",1
"81166","give","chanc",1
"81167","chanc","sabotag",1
"81168","war","time",1
"81169","come","thing",1
"81170","thing","countri",1
"81171","happen","thing",1
"81172","thing","chang",1
"81173","war","race",1
"81174","first","last",1
"81175","negro","come",1
"81176","time","mani",1
"81177","mani","countri",1
"81178","call","freedom",1
"81179","war","speech",1
"81180","freedom","wai",1
"81181","speech","life",1
"81182","race","race",1
"81183","chang","bibl",1
"81184","bibl","last",1
"81185","unit","state",1
"81186","next","time",1
"81187","think","war",1
"81188","state","next",1
"81189","unit","next",1
"81190","state","time",1
"81191","unit","time",1
"81192","armi","life",1
"81193","negro","soldier",1
"81194","fight","spirit",1
"81195","regular","name",1
"81196","freedom","secur",1
"81197","south","unfair",1
"81198","major","peopl",1
"81199","lose","fight",1
"81200","spirit","make",1
"81201","make","stop",1
"81202","stop","think",1
"81203","fight","call",1
"81204","call","regular",1
"81205","fight","freedom",1
"81206","secur","fight",1
"81207","discrimin","peopl",1
"81208","peopl","color",1
"81209","color","south",1
"81210","unfair","negro",1
"81211","soldier","peopl",1
"81212","peopl","major",1
"81213","peopl","south",1
"81214","think","thing",1
"81215","lose","spirit",1
"81216","fight","make",1
"81217","peopl","fight",1
"81218","call","name",1
"81219","name","look",1
"81220","look","remark",1
"81221","know","fight",1
"81222","unfair","soldier",1
"81223","negro","peopl",1
"81224","spirit","stop",1
"81225","make","think",1
"81226","think","fight",1
"81227","fight","regular",1
"81228","regular","look",1
"81229","remark","ignor",1
"81230","free","nation",1
"81231","good","chanc",1
"81232","white","man",1
"81233","white","race",1
"81234","matter","win",1
"81235","win","war",1
"81236","war","negro",1
"81237","good","free",1
"81238","believ","negro",1
"81239","chanc","live",1
"81240","race","wake",1
"81241","fight","end",1
"81242","state","countri",1
"81243","good","nation",1
"81244","nation","world",1
"81245","good","live",1
"81246","live","white",1
"81247","right","suppos",1
"81248","democrari","white",1
"81249","white","wake",1
"81250","wake","fly",1
"81251","matter","war",1
"81252","win","negro",1
"81253","end","state",1
"81254","countri","good",1
"81255","free","world",1
"81256","negro","good",1
"81257","live","man",1
"81258","suppos","democrari",1
"81259","democrari","race",1
"81260","good","idea",1
"81261","negro","think",1
"81262","treat","fair",1
"81263","short","time",1
"81264","great","chang",1
"81265","negro","race",1
"81266","plain","fact",1
"81267","take","thing",1
"81268","think","question",1
"81269","treat","person",1
"81270","race","wake",1
"81271","countinu","take",1
"81272","thing","wai",1
"81273","whole","think",1
"81274","question","good",1
"81275","idea","see",1
"81276","think","war",1
"81277","wai","treat",1
"81278","south","time",1
"81279","lot","negro",1
"81280","negro","wake",1
"81281","believ","countinu",1
"81282","countinu","thing",1
"81283","take","wai",1
"81284","opinion","thank",1
"81285","good","see",1
"81286","see","negro",1
"81287","negro","war",1
"81288","war","wai",1
"81289","chang","lot",1
"81290","lot","race",1
"81291","wake","plain",1
"81292","trade","place",1
"81293","half","life",1
"81294","white","boi",1
"81295","boi","swim",1
"81296","peopl","put",1
"81297","put","crazi",1
"81298","crazi","idea",1
"81299","place","see",1
"81300","horrifi","believ",1
"81301","white","swim",1
"81302","place","white",1
"81303","lose","friendship",1
"81304","leav","let",1
"81305","let","peopl",1
"81306","peopl","crazi",1
"81307","put","idea",1
"81308","mind","burst",1
"81309","trade","see",1
"81310","make","easi",1
"81311","plai","white",1
"81312","school","life",1
"81313","friendship","leav",1
"81314","let","put",1
"81315","peopl","idea",1
"81316","idea","mind",1
"81317","burst","know",1
"81318","question","sai",1
"81319","sai","answer",1
"81320","see","half",1
"81321","west","plai",1
"81322","plai","boi",1
"81323","swim","place",1
"81324","leav","peopl",1
"81325","let","crazi",1
"81326","crazi","mind",1
"81327","deserv","equal",1
"81328","like","good",1
"81329","think","wai",1
"81330","wai","make",1
"81331","make","good",1
"81332","outfit","feel",1
"81333","know","post",1
"81334","post","like",1
"81335","good","soldier",1
"81336","equal","believ",1
"81337","believ","defend",1
"81338","defend","caus",1
